Number of customers: 90
Number of days: 3
Depot: 0
Fees: 5 6 7 8
Time windows: id,start[min],end[min]
34,(4, 3, 1),(4, 3, 2),(2, 3, 1),(3, 3, 1),(4, 3, 3),(2, 3, 2),(3, 3, 2),(2, 3, 3),(3, 3, 3),(6, 3, 1),(6, 3, 2),(5, 3, 1),(6, 3, 3),(5, 3, 2),(1, 3, 1),(5, 3, 3),(4, 2, 1),(1, 3, 2),(4, 2, 2),(2, 2, 1),(1, 3, 3),(3, 2, 1),(4, 1, 1),(4, 2, 3),(2, 2, 2),(3, 2, 2),(4, 1, 2),(2, 1, 1),(3, 1, 1),(2, 2, 3),(3, 2, 3),(4, 1, 3),(2, 1, 2),(3, 1, 2),(2, 1, 3),(3, 1, 3),(6, 2, 1),(6, 2, 2),(6, 1, 1),(5, 2, 1),(6, 2, 3),(6, 1, 2),(5, 2, 2),(5, 1, 1),(1, 2, 1),(6, 1, 3),(5, 2, 3),(5, 1, 2),(1, 2, 2),(1, 1, 1),(5, 1, 3),(1, 2, 3),(1, 1, 2),0
35,(6, 3, 1),(6, 3, 2),(6, 3, 3),(1, 3, 1),(1, 3, 2),(1, 3, 3),(6, 1, 1),(6, 1, 2),(6, 1, 3),(1, 1, 1),(1, 1, 2),(1, 1, 3),(6, 2, 1),(6, 2, 2),(6, 2, 3),(1, 2, 1),(1, 2, 2),0
36,(3, 2, 1),(6, 2, 1),(1, 2, 1),(4, 2, 1),(2, 2, 1),(5, 2, 1),(3, 1, 1),(3, 3, 1),(6, 1, 1),(1, 1, 1),(4, 1, 1),(6, 3, 1),(1, 3, 1),(2, 1, 1),(4, 3, 1),(2, 3, 1),(5, 1, 1),0
37,(1, 1, 1),(1, 1, 2),(1, 1, 3),(6, 1, 1),(6, 1, 2),(6, 1, 3),(1, 2, 1),(1, 2, 2),(1, 2, 3),(1, 3, 1),(1, 3, 2),(6, 2, 1),(1, 3, 3),(6, 2, 2),(6, 2, 3),(6, 3, 1),(6, 3, 2),0
38,(2, 2, 1),(2, 2, 2),(2, 2, 3),(1, 2, 1),(6, 2, 1),(1, 2, 2),(6, 2, 2),(1, 2, 3),(6, 2, 3),(5, 2, 1),(5, 2, 2),(5, 2, 3),(2, 1, 1),(2, 1, 2),(2, 1, 3),(1, 1, 1),(6, 1, 1),(1, 1, 2),(6, 1, 2),(1, 1, 3),(6, 1, 3),(5, 1, 1),(5, 1, 2),(5, 1, 3),(2, 3, 1),(2, 3, 2),(2, 3, 3),(1, 3, 1),(6, 3, 1),(1, 3, 2),(6, 3, 2),(1, 3, 3),(6, 3, 3),(5, 3, 1),(5, 3, 2),0
39,(2, 3, 1),(4, 3, 1),(2, 1, 1),(1, 3, 1),(2, 2, 1),(3, 3, 1),(4, 1, 1),(4, 2, 1),(5, 3, 1),(6, 3, 1),(1, 1, 1),(1, 2, 1),(3, 1, 1),(3, 2, 1),(5, 1, 1),(6, 1, 1),(5, 2, 1),0
40,(6, 3, 1),(6, 3, 2),(6, 3, 3),(1, 3, 1),(1, 3, 2),(1, 3, 3),(6, 2, 1),(6, 2, 2),(6, 2, 3),(1, 2, 1),(1, 2, 2),(1, 2, 3),(6, 1, 1),(6, 1, 2),(6, 1, 3),(1, 1, 1),(1, 1, 2),0
41,(5, 2, 1),(5, 2, 2),(5, 2, 3),(1, 2, 1),(1, 2, 2),(1, 2, 3),(2, 2, 1),(2, 2, 2),(2, 2, 3),(6, 2, 1),(6, 2, 2),(6, 2, 3),(5, 1, 1),(5, 1, 2),(5, 1, 3),(5, 3, 1),(5, 3, 2),(5, 3, 3),(1, 1, 1),(1, 1, 2),(1, 1, 3),(1, 3, 1),(2, 1, 1),(1, 3, 2),(2, 1, 2),(1, 3, 3),(2, 1, 3),(2, 3, 1),(6, 1, 1),(2, 3, 2),(6, 1, 2),(2, 3, 3),(6, 1, 3),(6, 3, 1),(6, 3, 2),0
42,(3, 3, 1),(2, 3, 1),(3, 2, 1),(1, 3, 1),(4, 3, 1),(3, 1, 1),(6, 3, 1),(5, 3, 1),(2, 2, 1),(2, 1, 1),(1, 2, 1),(4, 2, 1),(6, 2, 1),(1, 1, 1),(5, 2, 1),(4, 1, 1),(6, 1, 1),0
43,(3, 2, 1),(6, 2, 1),(2, 2, 1),(3, 1, 1),(3, 3, 1),(4, 2, 1),(1, 2, 1),(5, 2, 1),(6, 1, 1),(6, 3, 1),(2, 1, 1),(2, 3, 1),(4, 1, 1),(4, 3, 1),(1, 1, 1),(5, 1, 1),(1, 3, 1),0
44,(4, 2, 1),(3, 2, 1),(2, 2, 1),(4, 2, 2),(3, 2, 2),(2, 2, 2),(4, 2, 3),(3, 2, 3),(2, 2, 3),(4, 3, 1),(3, 3, 1),(2, 3, 1),(4, 3, 2),(3, 3, 2),(2, 3, 2),(5, 2, 1),(4, 3, 3),(3, 3, 3),(1, 2, 1),(2, 3, 3),(5, 2, 2),(6, 2, 1),(4, 1, 1),(1, 2, 2),(3, 1, 1),(2, 1, 1),(5, 2, 3),(6, 2, 2),(4, 1, 2),(1, 2, 3),(3, 1, 2),(2, 1, 2),(6, 2, 3),(4, 1, 3),(3, 1, 3),(2, 1, 3),(5, 3, 1),(1, 3, 1),(5, 3, 2),(6, 3, 1),(1, 3, 2),(5, 3, 3),(6, 3, 2),(1, 3, 3),(6, 3, 3),(5, 1, 1),(1, 1, 1),(5, 1, 2),(6, 1, 1),(1, 1, 2),(5, 1, 3),(6, 1, 2),(1, 1, 3),0
45,(2, 1, 1),(4, 1, 1),(1, 1, 1),(2, 2, 1),(5, 1, 1),(3, 1, 1),(2, 3, 1),(6, 1, 1),(4, 2, 1),(4, 3, 1),(1, 2, 1),(1, 3, 1),(5, 2, 1),(3, 2, 1),(6, 2, 1),(5, 3, 1),(3, 3, 1),0
46,(6, 2, 1),(6, 2, 2),(6, 2, 3),(1, 2, 1),(1, 2, 2),(1, 2, 3),(6, 3, 1),(6, 3, 2),(6, 3, 3),(1, 3, 1),(1, 3, 2),(1, 3, 3),(6, 1, 1),(6, 1, 2),(6, 1, 3),(1, 1, 1),(1, 1, 2),0
47,(6, 2, 1),(6, 2, 2),(6, 1, 1),(6, 2, 3),(6, 1, 2),(6, 1, 3),(2, 2, 1),(2, 2, 2),(2, 1, 1),(2, 2, 3),(2, 1, 2),(2, 1, 3),(5, 2, 1),(5, 2, 2),(5, 1, 1),(5, 2, 3),(5, 1, 2),(5, 1, 3),(1, 2, 1),(1, 2, 2),(1, 1, 1),(1, 2, 3),(1, 1, 2),(1, 1, 3),(6, 3, 1),(6, 3, 2),(6, 3, 3),(2, 3, 1),(2, 3, 2),(2, 3, 3),(5, 3, 1),(5, 3, 2),(5, 3, 3),(1, 3, 1),(1, 3, 2),0
48,(6, 1, 1),(6, 1, 2),(6, 1, 3),(1, 1, 1),(1, 1, 2),(1, 1, 3),(2, 1, 1),(2, 1, 2),(6, 3, 1),(2, 1, 3),(6, 3, 2),(6, 3, 3),(1, 3, 1),(1, 3, 2),(5, 1, 1),(1, 3, 3),(5, 1, 2),(5, 1, 3),(2, 3, 1),(2, 3, 2),(2, 3, 3),(5, 3, 1),(5, 3, 2),(5, 3, 3),(6, 2, 1),(6, 2, 2),(6, 2, 3),(1, 2, 1),(1, 2, 2),(1, 2, 3),(2, 2, 1),(2, 2, 2),(2, 2, 3),(5, 2, 1),(5, 2, 2),0
49,(5, 2, 1),(5, 2, 2),(5, 2, 3),(6, 2, 1),(6, 2, 2),(6, 2, 3),(1, 2, 1),(1, 2, 2),(2, 2, 1),(1, 2, 3),(2, 2, 2),(2, 2, 3),(5, 3, 1),(5, 3, 2),(5, 3, 3),(6, 3, 1),(6, 3, 2),(6, 3, 3),(1, 3, 1),(1, 3, 2),(2, 3, 1),(1, 3, 3),(2, 3, 2),(2, 3, 3),(5, 1, 1),(5, 1, 2),(5, 1, 3),(6, 1, 1),(6, 1, 2),(6, 1, 3),(1, 1, 1),(1, 1, 2),(2, 1, 1),(1, 1, 3),(2, 1, 2),0
50,(6, 2, 1),(6, 2, 2),(6, 2, 3),(6, 1, 1),(6, 1, 2),(6, 1, 3),(1, 2, 1),(1, 2, 2),(1, 2, 3),(6, 3, 1),(6, 3, 2),(6, 3, 3),(1, 1, 1),(1, 1, 2),(1, 1, 3),(1, 3, 1),(1, 3, 2),0
51,(3, 2, 1),(4, 2, 1),(2, 2, 1),(3, 3, 1),(4, 3, 1),(2, 3, 1),(3, 2, 2),(4, 2, 2),(2, 2, 2),(3, 3, 2),(4, 3, 2),(2, 3, 2),(3, 1, 1),(4, 1, 1),(2, 1, 1),(3, 2, 3),(4, 2, 3),(2, 2, 3),(3, 3, 3),(4, 3, 3),(2, 3, 3),(3, 1, 2),(4, 1, 2),(2, 1, 2),(3, 1, 3),(4, 1, 3),(2, 1, 3),(1, 2, 1),(1, 3, 1),(6, 2, 1),(6, 3, 1),(1, 2, 2),(1, 3, 2),(6, 2, 2),(6, 3, 2),(1, 1, 1),(6, 1, 1),(5, 2, 1),(1, 2, 3),(5, 3, 1),(1, 3, 3),(6, 2, 3),(6, 3, 3),(1, 1, 2),(6, 1, 2),(5, 2, 2),(5, 3, 2),(5, 1, 1),(1, 1, 3),(6, 1, 3),(5, 2, 3),(5, 3, 3),(5, 1, 2),0
52,(1, 3, 1),(6, 3, 1),(5, 3, 1),(1, 2, 1),(6, 2, 1),(3, 3, 1),(5, 2, 1),(2, 3, 1),(1, 1, 1),(4, 3, 1),(6, 1, 1),(5, 1, 1),(3, 2, 1),(2, 2, 1),(4, 2, 1),(3, 1, 1),(2, 1, 1),0
53,(4, 2, 1),(1, 2, 1),(4, 1, 1),(4, 3, 1),(1, 1, 1),(2, 2, 1),(6, 2, 1),(1, 3, 1),(3, 2, 1),(5, 2, 1),(2, 1, 1),(6, 1, 1),(3, 1, 1),(2, 3, 1),(5, 1, 1),(6, 3, 1),(3, 3, 1),0
54,(1, 3, 1),(6, 3, 1),(1, 3, 2),(6, 3, 2),(1, 3, 3),(6, 3, 3),(1, 1, 1),(6, 1, 1),(1, 1, 2),(6, 1, 2),(1, 1, 3),(6, 1, 3),(1, 2, 1),(6, 2, 1),(1, 2, 2),(6, 2, 2),(1, 2, 3),0
55,(1, 2, 1),(1, 2, 2),(4, 2, 1),(4, 2, 2),(1, 1, 1),(1, 1, 2),(3, 2, 1),(3, 2, 2),(1, 3, 1),(1, 3, 2),(4, 1, 1),(4, 1, 2),(3, 1, 1),(3, 1, 2),(4, 3, 1),(4, 3, 2),(5, 2, 1),(5, 2, 2),(3, 3, 1),(3, 3, 2),(2, 2, 1),(6, 2, 1),(2, 2, 2),(6, 2, 2),(5, 1, 1),(5, 1, 2),(2, 1, 1),(6, 1, 1),(2, 1, 2),(6, 1, 2),(5, 3, 1),(5, 3, 2),(2, 3, 1),(6, 3, 1),(2, 3, 2),0
56,(6, 3, 1),(6, 3, 2),(6, 3, 3),(1, 3, 1),(1, 3, 2),(5, 3, 1),(1, 3, 3),(5, 3, 2),(5, 3, 3),(2, 3, 1),(6, 2, 1),(2, 3, 2),(6, 2, 2),(2, 3, 3),(6, 1, 1),(6, 2, 3),(6, 1, 2),(6, 1, 3),(1, 2, 1),(1, 2, 2),(1, 1, 1),(5, 2, 1),(1, 2, 3),(1, 1, 2),(5, 2, 2),(5, 1, 1),(1, 1, 3),(5, 2, 3),(2, 2, 1),(5, 1, 2),(2, 2, 2),(5, 1, 3),(2, 1, 1),(2, 2, 3),(2, 1, 2),0
57,(1, 2, 1),(1, 1, 1),(3, 2, 1),(1, 3, 1),(3, 1, 1),(6, 2, 1),(5, 2, 1),(4, 2, 1),(2, 2, 1),(3, 3, 1),(6, 1, 1),(5, 1, 1),(4, 1, 1),(2, 1, 1),(6, 3, 1),(5, 3, 1),(4, 3, 1),0
58,(5, 3, 1),(5, 2, 1),(1, 3, 1),(6, 3, 1),(4, 3, 1),(1, 2, 1),(6, 2, 1),(4, 2, 1),(3, 3, 1),(5, 1, 1),(2, 3, 1),(3, 2, 1),(2, 2, 1),(1, 1, 1),(6, 1, 1),(4, 1, 1),(3, 1, 1),0
59,(4, 1, 1),(2, 1, 1),(5, 1, 1),(1, 1, 1),(3, 1, 1),(4, 2, 1),(4, 3, 1),(6, 1, 1),(2, 2, 1),(2, 3, 1),(5, 2, 1),(5, 3, 1),(1, 2, 1),(3, 2, 1),(1, 3, 1),(3, 3, 1),(6, 2, 1),0
60,(2, 2, 1),(4, 2, 1),(2, 1, 1),(4, 1, 1),(2, 3, 1),(4, 3, 1),(5, 2, 1),(5, 1, 1),(5, 3, 1),(1, 2, 1),(6, 2, 1),(1, 1, 1),(6, 1, 1),(3, 2, 1),(3, 1, 1),(1, 3, 1),(6, 3, 1),0
61,(6, 3, 1),(6, 3, 2),(6, 3, 3),(1, 3, 1),(1, 3, 2),(6, 2, 1),(1, 3, 3),(6, 2, 2),(6, 2, 3),(6, 1, 1),(6, 1, 2),(6, 1, 3),(1, 2, 1),(1, 2, 2),(1, 2, 3),(1, 1, 1),(1, 1, 2),0
62,(1, 1, 1),(4, 1, 1),(1, 2, 1),(5, 1, 1),(4, 2, 1),(3, 1, 1),(2, 1, 1),(1, 3, 1),(6, 1, 1),(5, 2, 1),(4, 3, 1),(3, 2, 1),(2, 2, 1),(5, 3, 1),(6, 2, 1),(3, 3, 1),(2, 3, 1),0
63,(3, 2, 1),(3, 2, 2),(4, 2, 1),(4, 2, 2),(1, 2, 1),(1, 2, 2),(3, 3, 1),(3, 3, 2),(4, 3, 1),(4, 3, 2),(3, 1, 1),(3, 1, 2),(4, 1, 1),(4, 1, 2),(1, 3, 1),(1, 3, 2),(5, 2, 1),(5, 2, 2),(1, 1, 1),(1, 1, 2),(2, 2, 1),(2, 2, 2),(6, 2, 1),(6, 2, 2),(5, 3, 1),(5, 3, 2),(5, 1, 1),(5, 1, 2),(2, 3, 1),(2, 3, 2),(6, 3, 1),(6, 3, 2),(2, 1, 1),(2, 1, 2),(6, 1, 1),0
64,(3, 2, 1),(3, 2, 2),(1, 2, 1),(1, 2, 2),(4, 2, 1),(4, 2, 2),(3, 1, 1),(3, 1, 2),(1, 1, 1),(1, 1, 2),(3, 3, 1),(3, 3, 2),(2, 2, 1),(2, 2, 2),(4, 1, 1),(4, 1, 2),(5, 2, 1),(6, 2, 1),(5, 2, 2),(6, 2, 2),(1, 3, 1),(1, 3, 2),(4, 3, 1),(4, 3, 2),(2, 1, 1),(2, 1, 2),(5, 1, 1),(6, 1, 1),(5, 1, 2),(6, 1, 2),(2, 3, 1),(2, 3, 2),(5, 3, 1),(6, 3, 1),(5, 3, 2),0
65,(3, 3, 1),(1, 3, 1),(5, 3, 1),(2, 3, 1),(6, 3, 1),(4, 3, 1),(3, 2, 1),(1, 2, 1),(3, 1, 1),(1, 1, 1),(5, 2, 1),(5, 1, 1),(2, 2, 1),(6, 2, 1),(2, 1, 1),(4, 2, 1),(6, 1, 1),0
66,(4, 2, 1),(4, 2, 2),(3, 2, 1),(3, 2, 2),(1, 2, 1),(1, 2, 2),(4, 1, 1),(4, 1, 2),(3, 1, 1),(3, 1, 2),(1, 1, 1),(1, 1, 2),(4, 3, 1),(4, 3, 2),(3, 3, 1),(3, 3, 2),(1, 3, 1),(1, 3, 2),(6, 2, 1),(6, 2, 2),(5, 2, 1),(5, 2, 2),(2, 2, 1),(2, 2, 2),(6, 1, 1),(6, 1, 2),(5, 1, 1),(5, 1, 2),(2, 1, 1),(2, 1, 2),(6, 3, 1),(6, 3, 2),(5, 3, 1),(5, 3, 2),(2, 3, 1),0
67,(2, 3, 1),(4, 3, 1),(2, 1, 1),(4, 1, 1),(1, 3, 1),(3, 3, 1),(2, 2, 1),(6, 3, 1),(4, 2, 1),(1, 1, 1),(5, 3, 1),(3, 1, 1),(6, 1, 1),(5, 1, 1),(1, 2, 1),(3, 2, 1),(6, 2, 1),0
68,(1, 3, 1),(1, 3, 2),(1, 3, 3),(2, 3, 1),(2, 3, 2),(2, 3, 3),(5, 3, 1),(6, 3, 1),(5, 3, 2),(6, 3, 2),(5, 3, 3),(6, 3, 3),(1, 1, 1),(1, 1, 2),(1, 1, 3),(1, 2, 1),(1, 2, 2),(1, 2, 3),(2, 1, 1),(2, 1, 2),(2, 1, 3),(5, 1, 1),(6, 1, 1),(5, 1, 2),(6, 1, 2),(5, 1, 3),(6, 1, 3),(2, 2, 1),(2, 2, 2),(2, 2, 3),(5, 2, 1),(6, 2, 1),(5, 2, 2),(6, 2, 2),(5, 2, 3),0
69,(6, 2, 1),(6, 2, 2),(6, 2, 3),(1, 2, 1),(1, 2, 2),(1, 2, 3),(6, 3, 1),(6, 3, 2),(6, 3, 3),(6, 1, 1),(6, 1, 2),(6, 1, 3),(1, 3, 1),(1, 3, 2),(1, 3, 3),(1, 1, 1),(1, 1, 2),0
70,(4, 3, 1),(2, 3, 1),(3, 3, 1),(5, 3, 1),(1, 3, 1),(4, 1, 1),(6, 3, 1),(4, 2, 1),(2, 1, 1),(2, 2, 1),(3, 1, 1),(3, 2, 1),(5, 1, 1),(5, 2, 1),(1, 1, 1),(6, 1, 1),(1, 2, 1),0
71,(2, 3, 1),(4, 3, 1),(2, 2, 1),(4, 2, 1),(6, 3, 1),(2, 1, 1),(1, 3, 1),(4, 1, 1),(6, 2, 1),(3, 3, 1),(5, 3, 1),(1, 2, 1),(3, 2, 1),(5, 2, 1),(6, 1, 1),(1, 1, 1),(3, 1, 1),0
72,(1, 3, 1),(1, 3, 2),(4, 3, 1),(4, 3, 2),(3, 3, 1),(3, 3, 2),(1, 2, 1),(1, 2, 2),(4, 2, 1),(4, 2, 2),(3, 2, 1),(3, 2, 2),(1, 1, 1),(1, 1, 2),(4, 1, 1),(4, 1, 2),(3, 1, 1),(3, 1, 2),(2, 3, 1),(2, 3, 2),(6, 3, 1),(6, 3, 2),(5, 3, 1),(5, 3, 2),(2, 2, 1),(2, 2, 2),(6, 2, 1),(6, 2, 2),(5, 2, 1),(5, 2, 2),(2, 1, 1),(2, 1, 2),(6, 1, 1),(6, 1, 2),(5, 1, 1),0
73,(2, 2, 1),(3, 2, 1),(2, 2, 2),(4, 2, 1),(3, 2, 2),(2, 2, 3),(4, 2, 2),(3, 2, 3),(4, 2, 3),(2, 1, 1),(3, 1, 1),(2, 3, 1),(3, 3, 1),(2, 1, 2),(4, 1, 1),(3, 1, 2),(5, 2, 1),(2, 3, 2),(4, 3, 1),(3, 3, 2),(2, 1, 3),(4, 1, 2),(3, 1, 3),(5, 2, 2),(6, 2, 1),(2, 3, 3),(4, 3, 2),(1, 2, 1),(3, 3, 3),(4, 1, 3),(5, 2, 3),(6, 2, 2),(4, 3, 3),(1, 2, 2),(6, 2, 3),(1, 2, 3),(5, 1, 1),(5, 3, 1),(5, 1, 2),(6, 1, 1),(1, 1, 1),(5, 3, 2),(6, 3, 1),(1, 3, 1),(5, 1, 3),(6, 1, 2),(1, 1, 2),(5, 3, 3),(6, 3, 2),(1, 3, 2),(6, 1, 3),(1, 1, 3),(6, 3, 3),0
74,(3, 2, 1),(4, 2, 1),(2, 2, 1),(3, 2, 2),(4, 2, 2),(2, 2, 2),(3, 2, 3),(3, 1, 1),(4, 2, 3),(4, 1, 1),(2, 2, 3),(2, 1, 1),(3, 1, 2),(4, 1, 2),(2, 1, 2),(3, 1, 3),(4, 1, 3),(2, 1, 3),(3, 3, 1),(6, 2, 1),(4, 3, 1),(2, 3, 1),(3, 3, 2),(5, 2, 1),(6, 2, 2),(4, 3, 2),(2, 3, 2),(3, 3, 3),(1, 2, 1),(5, 2, 2),(6, 2, 3),(4, 3, 3),(6, 1, 1),(2, 3, 3),(1, 2, 2),(5, 2, 3),(5, 1, 1),(6, 1, 2),(1, 2, 3),(1, 1, 1),(5, 1, 2),(6, 1, 3),(1, 1, 2),(5, 1, 3),(1, 1, 3),(6, 3, 1),(5, 3, 1),(6, 3, 2),(1, 3, 1),(5, 3, 2),(6, 3, 3),(1, 3, 2),(5, 3, 3),0
75,(4, 3, 1),(2, 3, 1),(1, 3, 1),(5, 3, 1),(6, 3, 1),(3, 3, 1),(4, 1, 1),(4, 2, 1),(2, 1, 1),(2, 2, 1),(1, 1, 1),(1, 2, 1),(5, 1, 1),(5, 2, 1),(6, 1, 1),(3, 1, 1),(6, 2, 1),0
76,(1, 3, 1),(1, 3, 2),(1, 3, 3),(6, 3, 1),(6, 3, 2),(6, 3, 3),(1, 1, 1),(1, 1, 2),(1, 1, 3),(6, 1, 1),(6, 1, 2),(6, 1, 3),(1, 2, 1),(1, 2, 2),(1, 2, 3),(6, 2, 1),(6, 2, 2),0
77,(2, 2, 1),(4, 2, 1),(2, 3, 1),(4, 3, 1),(2, 1, 1),(4, 1, 1),(6, 2, 1),(6, 3, 1),(3, 2, 1),(6, 1, 1),(1, 2, 1),(3, 3, 1),(1, 3, 1),(5, 2, 1),(3, 1, 1),(5, 3, 1),(1, 1, 1),0
78,(6, 2, 1),(6, 1, 1),(1, 2, 1),(6, 3, 1),(5, 2, 1),(1, 1, 1),(4, 2, 1),(1, 3, 1),(5, 1, 1),(3, 2, 1),(2, 2, 1),(5, 3, 1),(4, 1, 1),(3, 1, 1),(2, 1, 1),(4, 3, 1),(3, 3, 1),0
79,(5, 2, 1),(5, 2, 2),(5, 2, 3),(6, 2, 1),(1, 2, 1),(6, 2, 2),(1, 2, 2),(6, 2, 3),(1, 2, 3),(2, 2, 1),(2, 2, 2),(2, 2, 3),(5, 3, 1),(5, 3, 2),(5, 3, 3),(6, 3, 1),(1, 3, 1),(6, 3, 2),(1, 3, 2),(6, 3, 3),(1, 3, 3),(2, 3, 1),(2, 3, 2),(2, 3, 3),(5, 1, 1),(5, 1, 2),(5, 1, 3),(6, 1, 1),(1, 1, 1),(6, 1, 2),(1, 1, 2),(6, 1, 3),(1, 1, 3),(2, 1, 1),(2, 1, 2),0
80,(2, 2, 1),(4, 2, 1),(2, 1, 1),(2, 3, 1),(4, 1, 1),(4, 3, 1),(6, 2, 1),(1, 2, 1),(3, 2, 1),(5, 2, 1),(6, 1, 1),(1, 1, 1),(3, 1, 1),(6, 3, 1),(1, 3, 1),(5, 1, 1),(3, 3, 1),0
81,(4, 1, 1),(2, 1, 1),(3, 1, 1),(4, 3, 1),(2, 3, 1),(5, 1, 1),(3, 3, 1),(4, 2, 1),(2, 2, 1),(6, 1, 1),(1, 1, 1),(3, 2, 1),(5, 3, 1),(6, 3, 1),(1, 3, 1),(5, 2, 1),(6, 2, 1),0
82,(2, 1, 1),(4, 1, 1),(3, 1, 1),(2, 1, 2),(4, 1, 2),(2, 3, 1),(4, 3, 1),(3, 1, 2),(2, 1, 3),(4, 1, 3),(3, 3, 1),(2, 3, 2),(4, 3, 2),(3, 1, 3),(3, 3, 2),(2, 3, 3),(4, 3, 3),(3, 3, 3),(2, 2, 1),(4, 2, 1),(1, 1, 1),(3, 2, 1),(2, 2, 2),(4, 2, 2),(1, 1, 2),(3, 2, 2),(2, 2, 3),(4, 2, 3),(6, 1, 1),(1, 3, 1),(5, 1, 1),(1, 1, 3),(3, 2, 3),(6, 1, 2),(1, 3, 2),(5, 1, 2),(6, 3, 1),(5, 3, 1),(6, 1, 3),(1, 3, 3),(5, 1, 3),(6, 3, 2),(5, 3, 2),(6, 3, 3),(5, 3, 3),(1, 2, 1),(1, 2, 2),(6, 2, 1),(5, 2, 1),(1, 2, 3),(6, 2, 2),(5, 2, 2),(6, 2, 3),0
83,(3, 3, 1),(3, 3, 2),(3, 1, 1),(4, 3, 1),(3, 1, 2),(4, 3, 2),(4, 1, 1),(4, 1, 2),(3, 2, 1),(3, 2, 2),(1, 3, 1),(1, 3, 2),(4, 2, 1),(1, 1, 1),(4, 2, 2),(1, 1, 2),(1, 2, 1),(1, 2, 2),(6, 3, 1),(6, 3, 2),(6, 1, 1),(5, 3, 1),(6, 1, 2),(2, 3, 1),(5, 3, 2),(2, 3, 2),(5, 1, 1),(2, 1, 1),(5, 1, 2),(2, 1, 2),(6, 2, 1),(6, 2, 2),(5, 2, 1),(2, 2, 1),(5, 2, 2),0
84,(1, 3, 1),(4, 3, 1),(1, 3, 2),(4, 3, 2),(3, 3, 1),(3, 3, 2),(1, 2, 1),(4, 2, 1),(1, 2, 2),(4, 2, 2),(3, 2, 1),(3, 2, 2),(1, 1, 1),(4, 1, 1),(1, 1, 2),(4, 1, 2),(6, 3, 1),(6, 3, 2),(2, 3, 1),(2, 3, 2),(5, 3, 1),(5, 3, 2),(3, 1, 1),(3, 1, 2),(6, 2, 1),(6, 2, 2),(2, 2, 1),(2, 2, 2),(5, 2, 1),(5, 2, 2),(6, 1, 1),(6, 1, 2),(2, 1, 1),(2, 1, 2),(5, 1, 1),0
85,(2, 1, 1),(2, 1, 2),(5, 1, 1),(2, 1, 3),(5, 1, 2),(5, 1, 3),(1, 1, 1),(6, 1, 1),(1, 1, 2),(6, 1, 2),(1, 1, 3),(6, 1, 3),(2, 3, 1),(2, 3, 2),(5, 3, 1),(2, 3, 3),(5, 3, 2),(5, 3, 3),(1, 3, 1),(6, 3, 1),(1, 3, 2),(6, 3, 2),(1, 3, 3),(6, 3, 3),(2, 2, 1),(2, 2, 2),(5, 2, 1),(2, 2, 3),(5, 2, 2),(5, 2, 3),(1, 2, 1),(6, 2, 1),(1, 2, 2),(6, 2, 2),(1, 2, 3),0
86,(5, 1, 1),(6, 1, 1),(5, 3, 1),(6, 3, 1),(5, 2, 1),(6, 2, 1),(4, 1, 1),(4, 3, 1),(4, 2, 1),(1, 1, 1),(2, 1, 1),(1, 3, 1),(1, 2, 1),(2, 3, 1),(3, 1, 1),(2, 2, 1),(3, 3, 1),0
87,(3, 1, 1),(3, 1, 2),(1, 1, 1),(1, 1, 2),(4, 1, 1),(4, 1, 2),(3, 2, 1),(3, 2, 2),(1, 2, 1),(1, 2, 2),(4, 2, 1),(4, 2, 2),(2, 1, 1),(6, 1, 1),(2, 1, 2),(6, 1, 2),(5, 1, 1),(3, 3, 1),(5, 1, 2),(3, 3, 2),(1, 3, 1),(1, 3, 2),(4, 3, 1),(4, 3, 2),(2, 2, 1),(6, 2, 1),(2, 2, 2),(6, 2, 2),(5, 2, 1),(5, 2, 2),(2, 3, 1),(6, 3, 1),(2, 3, 2),(6, 3, 2),(5, 3, 1),0
88,(6, 1, 1),(6, 1, 2),(6, 1, 3),(2, 1, 1),(1, 1, 1),(5, 1, 1),(2, 1, 2),(1, 1, 2),(5, 1, 2),(2, 1, 3),(1, 1, 3),(5, 1, 3),(6, 2, 1),(6, 2, 2),(6, 2, 3),(2, 2, 1),(1, 2, 1),(5, 2, 1),(2, 2, 2),(1, 2, 2),(5, 2, 2),(2, 2, 3),(1, 2, 3),(5, 2, 3),(6, 3, 1),(6, 3, 2),(6, 3, 3),(2, 3, 1),(1, 3, 1),(5, 3, 1),(2, 3, 2),(1, 3, 2),(5, 3, 2),(2, 3, 3),(1, 3, 3),0
89,(2, 1, 1),(2, 1, 2),(2, 1, 3),(1, 1, 1),(1, 1, 2),(1, 1, 3),(5, 1, 1),(6, 1, 1),(5, 1, 2),(6, 1, 2),(5, 1, 3),(6, 1, 3),(2, 3, 1),(2, 3, 2),(2, 3, 3),(2, 2, 1),(2, 2, 2),(2, 2, 3),(1, 3, 1),(1, 3, 2),(1, 3, 3),(1, 2, 1),(1, 2, 2),(1, 2, 3),(5, 3, 1),(6, 3, 1),(5, 3, 2),(6, 3, 2),(5, 3, 3),(6, 3, 3),(5, 2, 1),(6, 2, 1),(5, 2, 2),(6, 2, 2),(5, 2, 3),0
